Label,data
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21818529069423676, 0.7055555582046509, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21527154743671417, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21527154743671417, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21527154743671417, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21527154743671417, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.21527154743671417, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2919567823410034, 0.5222222208976746, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1477249711751938, 0.30000001192092896]"
0,"[0.2123577892780304, 0.699999988079071, 0.3538965582847595, 0.6000000238418579, 0.2888432443141937, 0.5166666507720947, 0.12926369905471802, 0.30000001192092896, 0.1510123759508133, 0.30000001192092896]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
0,"[0.19373686611652374, 0.6722221970558167, 0.3203335702419281, 0.4833333194255829, 0.3124639391899109, 0.49444442987442017, 0.13874731957912445, 0.21666666865348816, 0.1732315719127655, 0.21666666865348816]"
