Label,data
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07406628131866455, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.006490466184914112, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07801761478185654, 0.6388888955116272, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07466915249824524, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07466915249824524, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07466915249824524, 0.6333333253860474, 0.259334921836853, 0.38333332538604736, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07466915249824524, 0.6333333253860474, 0.25616151094436646, 0.3777777850627899, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.07466915249824524, 0.6333333253860474, 0.25616151094436646, 0.3777777850627899, 0.13066154718399048, 0.24444444477558136, 0.014952612109482288, 0.11666666716337204, 0.21691520512104034, 0.11666666716337204]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3503924608230591, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.36636894941329956, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3583807051181793, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07692762464284897, 0.2666666805744171, 0.3743571937084198, 0.2666666805744171]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.36636894941329956, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.36636894941329956, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.36636894941329956, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.36636894941329956, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3503924608230591, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3743571937084198, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
0,"[0.007492662873119116, 0.5888888835906982, 0.3596910238265991, 0.5166666507720947, 0.1234779879450798, 0.3055555522441864, 0.07016995549201965, 0.25555557012557983, 0.3583807051181793, 0.25555557012557983]"
